AAAÑO,MMES,QCATEGORÍAS,INTIPO,IDDISTRITO,DPROVINCIA,QLUG,IDSITTURI,ADACTIV,NVISIT,QPROVENENCIA,PPRECIO
2018,julio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,4,Nacional,S/ 30
2018,julio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,841,extranjero,S/ 65
2018,julio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,0,Nacional,S/ 30
2018,julio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,0,extranjero,S/ 65
2018,agosto,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,20120,Nacional,S/ 30
2018,agosto,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,2965,extranjero,S/ 65
2018,agosto,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,984,Nacional,S/ 30
2018,agosto,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,221,extranjero,S/ 65
2018,agosto,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",44,Nacional,S/ 30
2018,agosto,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",970,extranjero,S/ 65
2018,agosto,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,Nacional,S/ 30
2018,agosto,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,extranjero,S/ 65
2018,agosto,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,9702,Nacional,S/ 30
2018,agosto,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,1178,extranjero,S/ 65
2018,agosto,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,688,Nacional,S/ 30
2018,agosto,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,1,extranjero,S/ 65
2018,agosto,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",11,Nacional,S/ 30
2018,agosto,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",125,extranjero,S/ 65
2018,agosto,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2018,agosto,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",8,extranjero,S/ 65
2018,agosto,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 30
2018,agosto,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 65
2018,agosto,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,1113,Nacional,S/ 30
2018,agosto,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,3,extranjero,S/ 65
2018,agosto,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,388,Nacional,S/ 30
2018,agosto,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,983,extranjero,S/ 65
2018,agosto,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,12,Nacional,S/ 30
2018,agosto,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,102,extranjero,S/ 65
2018,agosto,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,3,Nacional,S/ 30
2018,agosto,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,70,extranjero,S/ 65
2018,agosto,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2018,agosto,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,extranjero,S/ 65
2018,agosto,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,21,Nacional,S/ 30
2018,agosto,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,71,extranjero,S/ 65
2018,agosto,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Nacional,S/ 30
2018,agosto,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 65
2018,agosto,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,7,Nacional,S/ 30
2018,agosto,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,25,extranjero,S/ 65
2018,agosto,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,Nacional,S/ 30
2018,agosto,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,10,extranjero,S/ 65
2018,agosto,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,796,Nacional,S/ 30
2018,agosto,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,98,extranjero,S/ 65
2018,agosto,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,19,Nacional,S/ 30
2018,agosto,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,10,extranjero,S/ 65
2018,agosto,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2018,agosto,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2018,agosto,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2018,agosto,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2018,agosto,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 30
2018,agosto,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 65
2018,agosto,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,16537,Nacional,S/ 30
2018,agosto,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,919,extranjero,S/ 65
2018,agosto,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 30
2018,agosto,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 65
2018,agosto,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,2140,Nacional,S/ 30
2018,agosto,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,2234,extranjero,S/ 65
2018,agosto,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2018,agosto,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,22,extranjero,S/ 65
2018,agosto,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2018,agosto,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,extranjero,S/ 65
2018,agosto,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,17,Nacional,S/ 30
2018,agosto,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,403,extranjero,S/ 65
2018,agosto,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,Nacional,S/ 30
2018,agosto,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,extranjero,S/ 65
2018,agosto,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,20,Nacional,S/ 30
2018,agosto,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,866,extranjero,S/ 65
2018,agosto,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,0,Nacional,S/ 30
2018,agosto,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,27,extranjero,S/ 65
2018,setiembre,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,9408,Nacional,S/ 30
2018,setiembre,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,2595,extranjero,S/ 65
2018,setiembre,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,460,Nacional,S/ 30
2018,setiembre,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,274,extranjero,S/ 65
2018,setiembre,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",12,Nacional,S/ 30
2018,setiembre,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",747,extranjero,S/ 65
2018,setiembre,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,Nacional,S/ 30
2018,setiembre,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,extranjero,S/ 65
2018,setiembre,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,4820,Nacional,S/ 30
2018,setiembre,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,1087,extranjero,S/ 65
2018,setiembre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,458,Nacional,S/ 30
2018,setiembre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,155,extranjero,S/ 65
2018,setiembre,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",2,Nacional,S/ 30
2018,setiembre,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",26,extranjero,S/ 65
2018,setiembre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2018,setiembre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",10,extranjero,S/ 65
2018,setiembre,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 30
2018,setiembre,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 65
2018,setiembre,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,885,Nacional,S/ 30
2018,setiembre,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,18,extranjero,S/ 65
2018,setiembre,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,238,Nacional,S/ 30
2018,setiembre,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,692,extranjero,S/ 65
2018,setiembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,2,Nacional,S/ 30
2018,setiembre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,86,extranjero,S/ 65
2018,setiembre,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2018,setiembre,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,12,extranjero,S/ 65
2018,setiembre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2018,setiembre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,extranjero,S/ 65
2018,setiembre,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,8,Nacional,S/ 30
2018,setiembre,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,16,extranjero,S/ 65
2018,setiembre,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,3,Nacional,S/ 30
2018,setiembre,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,16,extranjero,S/ 65
2018,setiembre,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,7,Nacional,S/ 30
2018,setiembre,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,20,extranjero,S/ 65
2018,setiembre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,Nacional,S/ 30
2018,setiembre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,10,extranjero,S/ 65
2018,setiembre,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,533,Nacional,S/ 30
2018,setiembre,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,65,extranjero,S/ 65
2018,setiembre,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,487,Nacional,S/ 30
2018,setiembre,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,18,extranjero,S/ 65
2018,setiembre,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2018,setiembre,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2018,setiembre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2018,setiembre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2018,setiembre,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 30
2018,setiembre,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 65
2018,setiembre,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,9273,Nacional,S/ 30
2018,setiembre,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,943,extranjero,S/ 65
2018,setiembre,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 30
2018,setiembre,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 65
2018,setiembre,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,1314,Nacional,S/ 30
2018,setiembre,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,1661,extranjero,S/ 65
2018,setiembre,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2018,setiembre,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,extranjero,S/ 65
2018,setiembre,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2018,setiembre,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,extranjero,S/ 65
2018,setiembre,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,8,Nacional,S/ 30
2018,setiembre,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,324,extranjero,S/ 65
2018,setiembre,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,Nacional,S/ 30
2018,setiembre,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,extranjero,S/ 65
2018,setiembre,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,12,Nacional,S/ 30
2018,setiembre,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,788,extranjero,S/ 65
2018,setiembre,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,0,Nacional,S/ 30
2018,setiembre,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,27,extranjero,S/ 65
2018,octubre,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,7426,Nacional,S/ 30
2018,octubre,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,2040,extranjero,S/ 65
2018,octubre,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,492,Nacional,S/ 30
2018,octubre,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,299,extranjero,S/ 65
2018,octubre,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",13,Nacional,S/ 30
2018,octubre,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",540,extranjero,S/ 65
2018,octubre,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,Nacional,S/ 30
2018,octubre,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,extranjero,S/ 65
2018,octubre,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,3777,Nacional,S/ 30
2018,octubre,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,820,extranjero,S/ 65
2018,octubre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,415,Nacional,S/ 30
2018,octubre,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,147,extranjero,S/ 65
2018,octubre,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2018,octubre,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,extranjero,S/ 65
2018,octubre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2018,octubre,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,extranjero,S/ 65
2018,octubre,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 30
2018,octubre,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 65
2018,octubre,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,841,Nacional,S/ 30
2018,octubre,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,7,extranjero,S/ 65
2018,octubre,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,126,Nacional,S/ 30
2018,octubre,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,526,extranjero,S/ 65
2018,octubre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,6,Nacional,S/ 30
2018,octubre,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,118,extranjero,S/ 65
2018,octubre,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,1,Nacional,S/ 30
2018,octubre,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,24,extranjero,S/ 65
2018,octubre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2018,octubre,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,extranjero,S/ 65
2018,octubre,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Nacional,S/ 30
2018,octubre,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 65
2018,octubre,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,7,Nacional,S/ 30
2018,octubre,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,1,extranjero,S/ 65
2018,octubre,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,Nacional,S/ 30
2018,octubre,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,13,extranjero,S/ 65
2018,octubre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,Nacional,S/ 30
2018,octubre,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,3,extranjero,S/ 65
2018,octubre,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,192,Nacional,S/ 30
2018,octubre,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,28,extranjero,S/ 65
2018,octubre,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,3,Nacional,S/ 30
2018,octubre,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 65
2018,octubre,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2018,octubre,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2018,octubre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2018,octubre,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2018,octubre,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 30
2018,octubre,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 65
2018,octubre,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,8396,Nacional,S/ 30
2018,octubre,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,687,extranjero,S/ 65
2018,octubre,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 30
2018,octubre,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 65
